Open Time,BTCUSDT_Close,BTCUSDT_Volume,ETHUSDT_Close,ETHUSDT_Volume,XRPUSDT_Close,XRPUSDT_Volume,SOLUSDT_Close,SOLUSDT_Volume,BNBUSDT_Close,BNBUSDT_Volume,USDCUSDT_Close,USDCUSDT_Volume,DOGEUSDT_Close,DOGEUSDT_Volume,ADAUSDT_Close,ADAUSDT_Volume,TRXUSDT_Close,TRXUSDT_Volume,LINKUSDT_Close,LINKUSDT_Volume,AVAXUSDT_Close,AVAXUSDT_Volume,SUIUSDT_Close,SUIUSDT_Volume,XLMUSDT_Close,XLMUSDT_Volume,TONUSDT_Close,TONUSDT_Volume,SHIBUSDT_Close,SHIBUSDT_Volume,LTCUSDT_Close,LTCUSDT_Volume,HBARUSDT_Close,HBARUSDT_Volume,DOTUSDT_Close,DOTUSDT_Volume,BCHUSDT_Close,BCHUSDT_Volume,OMUSDT_Close,OMUSDT_Volume,UNIUSDT_Close,UNIUSDT_Volume,PEPEUSDT_Close,PEPEUSDT_Volume,NEARUSDT_Close,NEARUSDT_Volume,AAVEUSDT_Close,AAVEUSDT_Volume,ICPUSDT_Close,ICPUSDT_Volume,APTUSDT_Close,APTUSDT_Volume,TAOUSDT_Close,TAOUSDT_Volume,TRUMPUSDT_Close,TRUMPUSDT_Volume,ETCUSDT_Close,ETCUSDT_Volume,VETUSDT_Close,VETUSDT_Volume,POLUSDT_Close,POLUSDT_Volume,ALGOUSDT_Close,ALGOUSDT_Volume,RENDERUSDT_Close,RENDERUSDT_Volume,JUPUSDT_Close,JUPUSDT_Volume,FILUSDT_Close,FILUSDT_Volume,ARBUSDT_Close,ARBUSDT_Volume,FDUSDUSDT_Close,FDUSDUSDT_Volume
2024-06-16,66676.87,9392.52223,3624.41,149839.982,0.4891,161562815.0,151.3,1405879.427,610.8,104827.154,1.0007,228558530.0,0.13713,307161114.0,0.4168,37640933.2,0.1173,178700645.4,15.144,1514250.0,30.08,951476.4,0.9698,13246679.3,0.0992,23513941.0,,,2.095e-05,1072794637241.0,78.98,189493.659,0.0864,62742580.0,6.396,3423193.06,428.4,22347.059,0.7504,6481612.0,11.984,2875675.14,1.231e-05,16817658513145.0,5.64,3960468.6,85.8,57700.755,9.62,1607242.06,7.9,1038982.05,306.0,38408.3717,,,25.46,287940.99,0.0295,90818588.7,,,0.1557,22064281.0,,,0.9272,8826875.7,5.24,2120887.97,0.9243,24619846.5,0.9995,150501382.0
2024-06-17,66504.33,27386.16851,3511.46,337805.6402,0.5047,584945066.0,143.27,3412959.812,604.3,235509.028,1.0004,837538370.0,0.12879,1132086823.0,0.4013,124025287.9,0.11678,364998698.3,14.523,2994665.1,28.47,1975971.78,0.8907,35360997.9,0.0969,93161043.0,,,1.932e-05,3394743968561.0,76.59,452907.381,0.0802,176520635.0,6.069,4149733.54,419.7,54034.759,0.7038,9771920.0,10.61,4786464.14,1.117e-05,31595171599050.0,5.167,14998727.2,84.94,219108.907,8.873,2828045.72,7.45,3210100.66,288.5,79117.4225,,,24.09,1030167.08,0.02738,257276969.9,,,0.1451,52171685.0,,,0.856,19962322.9,4.928,8795405.95,0.8579,71645844.2,1.0002,478844189.0
2024-06-18,65175.32,42350.10244,3483.42,449913.3014,0.491,582727016.0,137.41,6557976.71,588.6,459142.573,1.0004,971692066.0,0.12225,2070645660.0,0.3837,215871708.0,0.11544,388602023.7,13.986,5575818.39,26.6,2809030.18,0.8001,63848818.4,0.0914,158977283.0,,,1.809e-05,5639084201900.0,72.66,731466.118,0.0777,271104320.0,5.771,10700166.19,389.2,112632.025,0.6724,16004765.0,9.766,4229131.74,1.096e-05,48551165700705.0,4.727,23474910.0,82.05,206525.532,8.118,4133016.74,6.83,7835005.14,293.6,141537.0087,,,23.05,2308466.45,0.02552,667247272.3,,,0.1338,93014314.0,,,0.7397,42289072.9,4.353,18506384.08,0.7948,139620076.2,1.0002,503205725.0
2024-06-19,64974.37,20060.79576,3560.51,321500.0027,0.4933,260612342.0,135.62,3536777.468,599.3,260529.062,1.0003,586794699.0,0.12247,742608455.0,0.3844,84821749.0,0.11582,253885288.7,14.345,2075689.63,26.94,1296859.97,0.8654,32788758.2,0.0934,43482913.0,,,1.812e-05,2701894827467.0,73.77,316900.189,0.0806,100513968.0,5.799,4114058.81,388.9,35558.051,0.7381,14331397.0,9.954,4568679.79,1.136e-05,30604465296456.0,4.962,13059637.2,87.31,171294.938,8.38,1990395.11,6.91,2789491.51,299.5,88913.5781,,,23.98,760919.59,0.02604,221969330.3,,,0.1387,38817456.0,,,0.7732,29018614.0,4.441,5593807.38,0.8129,61941547.6,1.0001,288786558.0
2024-06-20,64869.99,24265.29031,3513.08,329117.8453,0.4888,324974220.0,133.55,3507680.508,587.7,289498.772,1.0006,700520060.0,0.12455,880387309.0,0.3844,81788373.7,0.11679,193653904.4,14.255,1908530.59,27.58,1873349.75,0.8942,29446722.3,0.0939,40734842.0,,,1.804e-05,2872038607044.0,74.69,371950.598,0.0805,100313421.0,5.642,3352117.74,389.8,40354.251,0.7114,10384295.0,10.029,2175718.7,1.099e-05,34090137883014.0,5.162,18626793.2,84.85,112438.197,8.265,2505356.06,6.91,4546601.49,299.1,62661.6006,,,24.06,698008.03,0.02673,181286297.3,,,0.1382,39426930.0,,,0.7664,24240803.0,4.409,4811405.96,0.8014,66633976.3,1.0002,344132692.0
2024-06-21,64143.56,25993.56442,3518.5,342155.102,0.4889,336098409.0,134.6,3230074.027,586.1,191182.614,1.0005,962060699.0,0.12418,675836837.0,0.376,77104500.3,0.11835,293348609.2,13.848,3109887.06,27.48,1411878.18,0.9201,29794877.7,0.092,63902601.0,,,1.787e-05,2375521786024.0,74.17,523545.991,0.0788,92919893.0,5.611,3503011.61,383.0,46883.277,0.7019,6447051.0,9.81,2417601.67,1.141e-05,30628265184876.0,5.406,14409324.1,82.0,138234.74,8.392,1910951.33,6.94,3690494.89,286.2,58582.4097,,,23.56,749019.59,0.02614,240684508.3,,,0.1393,38374490.0,,,0.7655,14645253.2,4.399,3933528.09,0.8022,60507034.2,1.0005,344776808.0
2024-06-22,64262.01,7308.95542,3495.75,115774.6157,0.4866,79168277.0,133.69,1399215.891,591.1,100439.584,1.0003,300612745.0,0.12375,341304465.0,0.3846,76900986.8,0.11966,176265342.2,13.482,1389556.99,25.61,3754180.61,0.8909,14920583.4,0.0909,24329282.0,,,1.799e-05,946179055164.0,74.61,179086.364,0.0779,34192690.0,5.751,2939866.91,392.1,26928.599,0.6806,4565500.0,9.843,1375348.14,1.143e-05,12932477620868.0,5.184,5684191.6,81.66,103869.597,8.188,1034214.66,6.86,1341478.69,279.0,20958.5969,,,23.36,261624.8,0.0257,67686499.9,,,0.1339,34263293.0,,,0.7752,9520517.3,4.378,1834991.6,0.8048,20123438.8,1.0003,109903146.0
2024-06-23,63210.01,8224.45447,3420.91,133411.4304,0.4797,95099780.0,128.69,1492401.231,577.5,141025.834,1.0007,258126980.0,0.12222,506605755.0,0.38,56593832.5,0.11924,148497951.4,13.194,1460540.28,25.09,2992605.46,0.8811,24871068.4,0.0896,28967661.0,,,1.753e-05,1099343244542.0,73.37,183031.022,0.0763,54546924.0,5.652,1702329.17,381.1,26081.115,0.6555,7040989.0,9.772,1084762.42,1.092e-05,17160498841381.0,5.195,7363991.8,80.75,55388.043,7.887,1660429.2,6.75,1649508.57,272.6,30980.2323,,,22.66,319753.73,0.02503,87806791.6,,,0.1324,23633893.0,,,0.735,8438670.6,4.289,3378282.98,0.784,28621928.5,1.0003,117750979.0
2024-06-24,60293.3,52161.35414,3352.73,543370.4229,0.474,385123013.0,132.33,5583497.777,568.1,356915.248,1.0006,1125515420.0,0.11902,1238016703.0,0.3777,119340661.4,0.11909,331140116.7,13.617,3776245.24,24.8,3210819.75,0.8949,46237797.5,0.0894,95510721.0,,,1.704e-05,3213688061393.0,69.68,712802.629,0.0775,129623311.0,5.729,5455119.88,363.8,94725.959,0.7169,11010429.0,9.325,4178546.18,1.131e-05,38554522561955.0,5.371,24220154.9,86.28,248283.181,8.02,2684200.44,6.95,4503254.49,276.1,80533.2794,,,23.0,894650.52,0.02531,279448085.1,,,0.1352,55192726.0,,,0.7692,25553062.4,4.397,10204185.87,0.8204,93880771.3,1.0002,468255461.0
2024-06-25,61806.01,31189.24361,3394.91,240036.2236,0.4757,226045665.0,136.58,3963661.704,578.2,177300.699,1.0002,1177274519.0,0.12615,904499973.0,0.3918,70104337.4,0.12189,233319740.6,14.198,2163785.76,25.4,1484143.35,0.8785,23223876.4,0.0918,50691803.0,,,1.775e-05,3032134629756.0,71.35,369103.552,0.0788,72368277.0,5.842,3888721.25,388.6,76738.731,0.7461,11138304.0,9.503,1912641.62,1.285e-05,40507406017830.0,5.425,9991564.4,92.09,234916.741,8.283,1358461.95,6.94,1989709.43,288.7,48693.3165,,,23.48,393003.74,0.02642,174189036.4,,,0.1411,30484768.0,,,0.807,25476030.5,4.443,4575795.2,0.8297,53058457.4,1.0003,356109704.0
2024-06-26,60864.99,22485.66463,3371.44,206949.3418,0.4698,243409484.0,136.81,2503428.066,573.0,154770.344,1.0004,1026748720.0,0.12276,569477357.0,0.385,80311716.8,0.12268,304171429.4,13.915,1473178.38,25.82,2304629.01,0.8297,20735647.8,0.0902,40215031.0,,,1.714e-05,1811842890468.0,71.02,286798.118,0.0763,59549313.0,5.799,2681962.98,374.0,52720.322,0.7145,7556211.0,9.394,1562444.06,1.254e-05,27000614561598.0,5.177,7449189.2,94.46,122317.151,8.123,1324460.81,6.85,1660202.06,279.8,36443.5781,,,23.68,300860.22,0.02595,140594222.9,,,0.1408,26480114.0,,,0.7831,12211124.1,4.395,3412631.44,0.8123,44867767.1,1.0,558594629.0
2024-06-27,61706.47,18344.28631,3450.44,201041.6609,0.4753,243549420.0,149.71,4450967.436,581.7,199582.231,1.0011,980074187.0,0.12711,727482679.0,0.3913,83592286.9,0.12201,197168718.7,14.433,2616406.14,27.91,2306236.79,0.8368,16023314.4,0.0915,33527392.0,,,1.757e-05,2197085204490.0,73.28,300895.691,0.0787,77568266.0,6.287,6316840.04,389.0,46924.314,0.706,5120721.0,9.506,1873329.36,1.26e-05,22687560654448.0,5.223,7382073.1,93.46,187099.736,8.257,1025803.44,7.04,1630543.51,284.7,34783.2126,,,24.07,431475.36,0.02669,137578069.1,,,0.1428,26772299.0,,,0.8553,30520601.6,4.506,3327652.26,0.8229,43509641.7,1.0002,281272774.0
2024-06-28,60427.84,24821.19255,3380.15,221634.3435,0.4716,264186218.0,140.03,3339031.267,567.4,210308.565,1.0018,1115163456.0,0.12306,705909915.0,0.3858,92147447.1,0.12321,198664767.9,13.778,2211079.82,27.96,2075840.6,0.7908,19491347.4,0.091,43085069.0,,,1.7e-05,2683587776605.0,72.9,412794.018,0.077,62608297.0,6.19,3765151.4,386.0,67553.476,0.7054,7286401.0,9.002,3292786.32,1.159e-05,20016829059199.0,4.962,7994176.4,93.64,138041.519,7.903,1470060.24,6.85,1738609.76,268.1,33047.1229,,,23.41,382407.8,0.02665,357389211.4,,,0.1397,28715279.0,,,0.7911,16928240.5,4.383,3854857.43,0.7915,43139740.3,1.0003,296651260.0
2024-06-29,60986.68,11509.55904,3378.8,88329.7651,0.4727,57959490.0,140.28,1468985.543,570.0,99951.169,1.0015,350990155.0,0.1219,241340466.0,0.3841,70624426.8,0.12553,229372118.8,13.543,1485231.67,27.76,1083357.0,0.7825,11303682.5,0.0902,16129897.0,,,1.691e-05,601946984208.0,74.95,348415.315,0.0762,34862588.0,6.08,1478576.61,380.9,22719.815,0.7116,4838529.0,8.854,1235971.81,1.131e-05,10030622274836.0,4.964,2936292.9,96.59,84244.404,7.94,717016.18,6.9,725814.96,260.0,22647.5743,,,23.14,187493.68,0.02594,136442903.2,,,0.1393,16040639.0,,,0.7953,8154624.4,4.348,2091753.66,0.7796,23531310.4,1.0001,145815703.0
2024-06-30,62772.01,17326.30136,3438.16,141221.6185,0.4761,82862100.0,146.61,2086670.189,582.2,169894.148,1.0014,510989840.0,0.12448,335643611.0,0.3924,52136153.2,0.1247,150090620.9,14.281,1645240.48,29.36,1537329.37,0.8201,14990091.2,0.0913,27038557.0,,,1.726e-05,1405637010406.0,75.31,317637.764,0.0767,69902683.0,6.215,1831777.53,394.0,20405.184,0.7816,12220455.0,9.295,979114.72,1.193e-05,18695728858936.0,5.304,5969503.3,97.43,80358.347,8.171,1093579.02,7.08,1329278.88,272.1,39025.1525,,,23.69,272674.62,0.02678,128741858.8,,,0.1445,22842499.0,,,0.8198,12316720.8,4.48,2730208.14,0.8019,26938430.3,1.0005,194283981.0
2024-07-01,62899.99,24547.10538,3442.2,224273.2122,0.477,211844474.0,146.67,2280252.836,576.9,188481.951,1.0008,756338622.0,0.12352,428296949.0,0.4032,70915901.7,0.12781,231139017.5,14.338,1755091.25,28.83,1691942.47,0.8092,12705330.0,0.0916,45577302.0,,,1.709e-05,1720066839022.0,74.38,270636.833,0.0767,86040064.0,6.329,3174108.21,384.6,26682.023,0.832,8967920.0,9.146,1810551.92,1.142e-05,17262734636768.0,5.267,5227641.1,98.34,84803.879,8.068,954946.3,7.06,1785885.44,276.3,42674.3244,,,23.24,427936.1,0.0268,157287228.4,,,0.1471,24355799.0,,,0.8489,15402116.7,4.33,3960089.13,0.7801,34089165.6,1.0004,269831763.0
2024-07-02,62135.47,18573.11875,3421.35,137932.7014,0.4853,226194005.0,154.03,2776061.292,580.1,144561.934,1.0015,708911068.0,0.1253,314273229.0,0.4184,67487705.8,0.12923,178693333.6,14.415,2151743.28,28.71,1535912.34,0.8254,12702147.7,0.0936,37244228.0,,,1.726e-05,1167896648236.0,76.04,243844.128,0.0782,89698199.0,6.531,5472083.79,382.1,23202.276,0.8383,8231653.0,9.0,1862694.69,1.133e-05,15893287660534.0,5.522,7736809.1,91.51,190464.428,7.866,1274541.25,6.96,1515042.39,241.9,113220.6581,,,23.29,237956.02,0.0265,108189022.2,,,0.1502,22891903.0,,,0.8855,19335716.4,4.418,2975194.63,0.7832,29457771.9,1.0008,235671067.0
2024-07-03,60208.58,32160.11127,3295.48,310408.451,0.4672,317610313.0,140.84,4189341.933,556.7,288318.808,1.001,894723414.0,0.11849,562730261.0,0.4069,98718851.9,0.1287,297969097.1,13.589,3543779.54,26.51,2084008.75,0.776,19755637.7,0.0903,36973176.0,,,1.639e-05,2232411482439.0,72.08,393529.358,0.0722,163611221.0,6.081,4570764.83,373.2,30944.581,0.8986,57610750.0,8.522,1955707.37,1.025e-05,26207966498875.0,5.034,8395679.9,84.27,289527.954,7.326,1853557.17,6.6,2074104.65,236.8,135105.7348,,,22.54,399400.28,0.0249,183883575.1,,,0.1426,26314417.0,,,0.7768,26488124.7,4.104,5409980.19,0.764,53507207.0,1.0004,307444163.0
2024-07-04,57050.01,54568.77276,3059.7,450402.5692,0.4329,436420394.0,127.86,5230812.158,513.6,511359.494,1.0003,815309326.0,0.10502,1541593699.0,0.3623,149416521.3,0.1272,423820902.3,12.538,4607993.13,24.44,2122362.53,0.6736,44684192.6,0.087,71946749.0,,,1.463e-05,3642679022304.0,65.42,534114.975,0.0663,195715033.0,5.556,6705156.48,331.4,91812.673,0.7476,37848515.0,7.628,3095649.56,8.93e-06,40379008475124.0,4.623,12975813.8,79.53,207248.577,6.68,3867755.69,5.97,3534343.46,221.9,85019.7047,,,20.77,790964.83,0.0227,379740428.4,,,0.1313,47239726.0,,,0.7273,77292918.1,3.781,6961212.56,0.6793,90379843.3,0.9996,412639590.0
2024-07-05,56628.79,81348.24756,2981.78,886994.3753,0.4251,728055932.0,134.32,7669471.231,497.7,992708.164,1.0,1793230781.0,0.10547,2608167044.0,0.3501,323282253.6,0.12684,857699710.6,12.311,8073983.29,25.13,4416833.2,0.6439,98167274.0,0.0854,208906800.0,,,1.498e-05,6134837448792.0,61.85,1437934.907,0.0671,352418338.0,5.687,20535452.4,325.5,157825.595,0.7892,27207574.0,7.776,5844740.91,8.89e-06,71767549724139.0,4.425,26683298.8,79.92,339480.146,6.82,6330911.79,5.54,8554132.23,223.8,103013.9225,,,20.22,2469049.3,0.02352,769678552.0,,,0.1307,123324980.0,,,0.741,59272899.8,3.541,17363916.52,0.6228,191818334.6,0.9998,494512544.0
2024-07-06,58230.13,21651.31558,3066.83,214487.9713,0.4488,168945863.0,143.05,2873919.136,526.0,226597.141,0.9998,312202641.0,0.11343,997717793.0,0.3707,90921251.5,0.12991,265243306.7,13.18,1887193.74,27.41,1273710.29,0.6938,23188963.4,0.0906,31956004.0,,,1.74e-05,4494559226616.0,65.39,320005.364,0.07,99226647.0,6.24,11542351.46,342.9,42575.469,0.9081,16208288.0,8.19,1415163.4,9.72e-06,28622652113000.0,4.811,6760934.0,83.16,80549.176,7.55,2883657.02,5.98,2098223.29,230.7,32066.0632,,,21.18,426454.38,0.0243,206409275.3,,,0.1386,32122159.0,,,0.7985,25085466.9,3.977,6349062.14,0.6931,55489642.0,1.0003,167147374.0
2024-07-07,55857.81,19118.93918,2931.0,179892.7612,0.4195,175785229.0,131.64,2590805.369,490.7,279027.459,1.0,272709696.0,0.10415,749813872.0,0.3466,74443934.6,0.12466,332256993.0,12.352,1659445.12,25.75,1523225.99,0.64,25868404.1,0.0839,27962692.0,,,1.55e-05,3720012446353.0,62.05,287837.524,0.0647,92838961.0,5.911,5276684.6,312.7,35767.798,0.869,13430472.0,7.647,1430816.61,8.4e-06,26661410961718.0,4.401,7016883.0,78.2,66681.187,6.922,2796504.74,5.58,1708317.28,216.2,32323.2201,,,19.76,512111.32,0.02265,153650101.1,,,0.1266,27745497.0,,,0.69,30074449.7,3.636,4202789.6,0.6505,62961258.7,1.0,186250222.0
2024-07-08,56714.62,48090.2049,3019.01,500445.0105,0.4316,528743623.0,139.81,5708358.008,510.6,580970.096,1.0001,1036522493.0,0.10758,1314220494.0,0.3691,178789658.0,0.12612,421581686.4,13.121,3902970.7,25.21,3013924.84,0.6734,42404731.7,0.0854,62468093.0,,,1.618e-05,5559431844613.0,64.92,542865.4,0.0663,154974141.0,5.944,6138945.03,333.5,64121.59,0.9164,18490829.0,8.037,2447184.02,9.15e-06,58675232895782.0,4.467,14620554.6,82.04,126652.639,6.831,3748985.94,5.83,3599293.51,231.1,98867.3865,,,20.4,725837.75,0.02464,356877234.7,,,0.1333,61058704.0,,,0.7265,35563338.1,3.818,8699336.78,0.6678,110430265.9,1.0,300700987.0
2024-07-09,58050.0,27732.20788,3066.65,280358.1424,0.4356,289512370.0,141.42,3363673.606,516.9,203358.601,1.0,757411051.0,0.10756,559621670.0,0.3754,71495085.0,0.12996,253267933.8,12.841,3025500.29,26.43,2301249.16,0.7434,35158769.2,0.088,29809056.0,,,1.637e-05,2515344512522.0,65.3,237630.526,0.0678,98003189.0,6.117,4353640.81,331.1,30953.188,0.9598,8673730.0,8.174,1303799.96,9.08e-06,27715642214951.0,4.533,10959115.5,85.29,106333.197,7.239,2808796.91,6.02,1601732.49,255.5,134268.4177,,,20.64,363104.47,0.02558,318920371.0,,,0.1397,21759516.0,,,0.7885,28172603.8,3.91,3585416.48,0.7102,57670961.6,1.0002,261361888.0
2024-07-10,57725.85,24951.73799,3101.05,270827.0844,0.4388,294639692.0,141.98,2700825.893,524.7,205460.208,1.0,894993346.0,0.108,521002616.0,0.3885,63358979.6,0.13147,211471489.9,12.79,2316344.53,25.75,1444884.87,0.7379,36383341.8,0.0875,31184891.0,,,1.64e-05,2024277469034.0,66.96,288677.299,0.0665,117132847.0,6.097,4110238.98,340.3,39873.019,0.9724,9758945.0,8.026,1685596.09,9.21e-06,25208841860990.0,4.625,7779685.0,91.09,95922.86,7.215,1308876.89,6.15,1350062.23,259.6,47775.8761,,,20.99,300398.96,0.02616,115998624.1,,,0.1394,20442835.0,,,0.7795,13881556.2,3.972,3325446.04,0.7137,57524602.3,0.9996,243150001.0
2024-07-11,57339.89,29761.05735,3099.57,289229.32,0.4491,347547669.0,135.73,3363094.13,524.8,262788.577,1.0,791590811.0,0.10664,558914156.0,0.3959,87567536.7,0.13435,321622059.9,12.347,2913398.11,25.21,2064310.7,0.7558,33474603.6,0.0887,31109139.0,,,1.623e-05,1936908660747.0,67.36,294587.381,0.0656,126796821.0,5.903,2350422.86,347.1,67116.21,1.0605,82742373.0,7.829,1421456.29,8.89e-06,27602252666939.0,4.93,11064506.2,92.77,144496.203,7.361,1907550.1,6.03,1642146.32,245.9,33398.2262,,,20.66,368264.71,0.02654,194942018.1,,,0.1372,22230088.0,,,0.7341,20619562.8,4.082,6903910.2,0.6932,47300398.1,0.9998,255192326.0
2024-07-12,57889.1,23652.4569,3133.88,185745.1825,0.4745,472984849.0,139.46,2929528.431,533.8,207870.778,0.9997,684236034.0,0.10769,467602106.0,0.4165,100898164.4,0.13727,245248963.9,12.74,3147280.64,25.96,1236543.8,0.7483,22967832.9,0.0913,48390191.0,,,1.65e-05,1540480246007.0,69.25,401927.86,0.0673,80927529.0,6.103,2711128.45,368.9,38731.96,1.068,26110038.0,8.115,1369747.99,8.69e-06,26258889103386.0,5.186,10047881.0,97.49,133547.675,7.32,1420968.82,6.1,1311528.38,241.5,31526.1868,,,21.48,307962.13,0.02718,204077175.2,,,0.1381,18838481.0,,,0.7612,13646274.3,4.125,4569453.85,0.6991,32584998.1,0.9995,219851652.0
2024-07-13,59204.02,15357.74519,3175.93,119302.4769,0.5257,744327354.0,141.9,1357177.621,532.4,161128.431,0.9997,275250616.0,0.11231,547626740.0,0.4416,98135951.1,0.13946,358179579.8,13.021,1843029.13,25.86,1755388.94,0.7579,9163058.1,0.1023,147804361.0,,,1.711e-05,2122305005283.0,69.82,258768.927,0.0713,97841792.0,6.232,2003082.88,375.6,56019.085,1.0682,9620181.0,8.155,1007335.28,8.68e-06,14146981339080.0,5.202,4420298.0,99.26,108145.651,8.456,3719720.92,6.35,1351529.3,257.4,37943.8353,,,22.39,814682.06,0.02931,199306383.0,,,0.1433,19941384.0,,,0.7661,9811809.3,4.284,4239835.34,0.7003,38134607.4,0.9996,159940797.0
2024-07-14,60797.91,21178.33907,3245.08,165430.7716,0.5205,350964405.0,147.66,2997466.757,544.8,148566.273,0.9996,424532527.0,0.11535,646475898.0,0.4317,101540405.4,0.13761,212378762.4,13.448,2749845.4,26.35,1493849.24,0.8073,23343492.4,0.1046,74906255.0,,,1.763e-05,2024790242481.0,69.92,228944.765,0.0721,102854458.0,6.32,2826709.6,376.6,52861.191,1.078,9557510.0,8.426,1317117.9,9.2e-06,23364756924049.0,5.401,6605269.1,104.4,122452.417,8.623,3602620.52,6.63,1723725.04,276.9,39654.9473,,,22.58,417281.22,0.0312,425904404.2,,,0.152,22039636.0,,,0.8206,21344524.2,4.274,3718983.8,0.7217,34232341.2,0.9999,147320235.0
2024-07-15,64724.14,38690.9782,3483.39,314296.8452,0.5372,437376565.0,159.38,3428848.522,585.3,335372.772,0.9994,1329393908.0,0.1249,1010690868.0,0.4449,125566239.6,0.1373,257606928.1,14.394,3174140.86,27.82,2252819.9,0.8442,22725535.0,0.1047,70967704.0,,,1.926e-05,3470499493495.0,72.29,435940.946,0.0783,128734379.0,6.484,5049392.8,400.2,52218.022,1.2362,28388604.19,8.596,2013905.47,1.132e-05,55347202893573.0,5.915,10822925.0,104.06,157901.791,9.72,3731222.28,6.98,2450912.17,299.1,67245.4184,,,23.88,380815.94,0.03226,386514299.3,,,0.1577,35298896.0,,,0.9061,21021460.0,4.443,5965198.63,0.7733,60417884.0,1.0003,302086300.0
2024-07-16,65043.99,42530.52915,3444.13,376128.7869,0.5793,824632586.0,160.62,3988105.454,576.2,347825.03,0.9995,1057334513.0,0.12478,1054095685.0,0.4381,126834589.9,0.13402,372905934.9,14.206,3371919.54,28.01,2956440.06,0.8673,32832533.2,0.1068,153609331.0,,,1.933e-05,6695609066398.0,73.21,435389.184,0.0766,128727183.0,6.337,4558393.8,387.1,86994.926,1.3001,26281163.99,8.174,3968113.88,1.237e-05,82053972345590.0,6.246,17150216.0,100.62,196597.227,9.633,3840857.5,7.07,2593658.03,304.2,61662.3069,,,23.59,565285.61,0.03165,227824110.8,,,0.1585,37120401.0,,,0.9094,24777277.3,4.535,6784867.39,0.7518,70248939.6,0.9999,354304446.0
2024-07-17,64087.99,29567.52954,3387.05,297812.5162,0.626,806805412.0,155.5,2840583.09,568.9,198271.205,0.9999,1164079683.0,0.12178,687859592.0,0.4359,105320100.0,0.13358,203733503.4,13.737,2632485.26,27.24,2275728.47,0.8401,26136809.1,0.1098,109280865.0,,,1.862e-05,3279949126693.0,71.38,344202.11,0.0753,122426869.0,6.255,3182801.28,375.1,74347.203,1.2942,10520146.0,7.922,2323927.65,1.169e-05,38286195565163.0,6.068,11258431.9,98.08,159851.588,10.252,4921598.11,7.05,2668389.9,319.2,78933.5584,,,22.96,602623.97,0.03111,182949485.0,,,0.1545,24687034.0,,,0.8964,23291725.9,4.556,7783454.01,0.7471,66671941.9,0.9999,235686654.0
2024-07-18,63987.92,22568.7225,3426.5,241950.3457,0.5697,660623865.0,159.22,2584704.124,571.9,153121.784,1.0002,1008055742.0,0.11956,786606248.0,0.4234,80622639.4,0.13449,177394565.4,13.593,2447987.26,27.14,1688798.14,0.8109,27442227.9,0.1031,78252162.0,,,1.739e-05,19441200032600.0,71.63,238896.669,0.0727,116842493.0,6.093,3370663.16,382.8,51126.184,1.2965,8022882.0,7.834,1918559.79,1.164e-05,34870230996974.0,6.04,7153372.9,98.57,97540.341,9.674,2215063.71,7.0,2088388.8,336.2,55733.678,,,23.01,399338.0,0.03036,148587677.0,,,0.1518,22771675.0,,,0.9657,33009664.3,4.387,4705662.6,0.7475,51523543.8,0.9997,204050620.0
2024-07-19,66660.0,35634.72739,3503.53,299511.6422,0.5733,539155049.0,169.13,4685513.24,593.4,331877.529,0.9994,1261063420.0,0.12543,811589334.0,0.439,80349138.6,0.13466,216686704.1,14.076,2608696.21,28.16,2176432.94,0.854,27127662.0,0.1053,46035603.0,,,1.779e-05,8213957300383.0,73.4,356994.208,0.0747,109782293.0,6.338,2757057.53,391.4,60095.154,1.2823,8731195.0,7.995,1745569.52,1.269e-05,36711472640152.0,6.435,10112955.2,100.77,68507.096,10.149,2155265.62,7.45,2520844.87,355.4,59709.2353,,,23.61,362186.46,0.03133,166866176.4,,,0.1577,28240941.0,,,1.0137,31880801.2,4.653,5361715.89,0.774,43356648.8,1.0,302443938.0
2024-07-20,67139.96,14386.92434,3517.5,147510.8165,0.5937,300097994.0,173.6,2047796.046,593.1,144679.404,0.9996,553671610.0,0.13424,1436351183.0,0.4373,54136437.1,0.13468,142800377.4,14.247,1546995.05,29.11,1467397.44,0.8503,36547373.6,0.1052,39509513.0,,,1.81e-05,5338157454005.0,73.03,199919.213,0.0746,76774211.0,6.333,1720991.41,395.5,27968.6,1.3344,12589332.0,8.012,1836866.85,1.222e-05,24918973309251.0,6.287,4527564.1,99.0,47338.818,10.343,2222441.07,7.36,1263547.03,337.9,23434.1839,,,23.92,414651.22,0.03057,137035963.9,,,0.1581,23888379.0,,,1.0355,19835346.9,4.711,4308875.56,0.7789,43651089.1,0.9998,189168065.0
